TYPE,IDENT,LAT,LONG,Y_PROJ,X_PROJ,ALTITUDE
WAYPOINT,35165,10.23001023,-4.43773611,1131194.358,342527.0653,291.00
WAYPOINT,35166,10.23836162,-4.44502777,1132121.577,341732.4018,282.00
WAYPOINT,35167,10.23846539,-4.44547151,1132133.272,341683.8426,283.00
WAYPOINT,35168,10.23858014,-4.44551644,1132145.985,341678.9776,285.00
WAYPOINT,35169,10.24247479,-4.45490576,1132581.357,340652.344,287.00
WAYPOINT,35170,10.25043785,-4.46985304,1133469.5,339018.9353,272.00
WAYPOINT,35171,10.25036551,-4.46989931,1133461.523,339013.8301,277.00
WAYPOINT,35172,10.25960916,-4.46697076,1134482.402,339339.2977,264.00
WAYPOINT,35173,10.25833838,-4.47475788,1134345.755,338485.641,274.00
WAYPOINT,35174,10.26014141,-4.47553044,1134545.558,338401.928,275.00
WAYPOINT,35175,10.25996966,-4.47447868,1134526.034,338517.0523,274.00
WAYPOINT,35176,10.26792644,-4.47362574,1135405.624,338614.5184,263.00
WAYPOINT,35177,10.26826691,-4.47306859,1135443,338675.7205,264.00
WAYPOINT,35178,10.2464313,-4.46016323,1133021.549,340078.3893,285.00
WAYPOINT,35179,10.25234213,-4.45831183,1133674.362,340284.1629,281.00
WAYPOINT,35180,10.25231204,-4.45830664,1133671.031,340284.7164,279.00
WAYPOINT,35181,10.25219972,-4.45815325,1133658.532,340301.463,285.00
WAYPOINT,35182,10.25428564,-4.45660528,1133888.465,340472.077,282.00
WAYPOINT,35183,10.25414927,-4.45585317,1133873.01,340554.3968,287.00
WAYPOINT,35184,10.25523271,-4.45634075,1133993.079,340501.5284,293.00
WAYPOINT,35185,10.2544858,-4.45510626,1133909.86,340636.3836,277.00
WAYPOINT,35186,10.25514412,-4.45436421,1133982.302,340717.9987,281.00
WAYPOINT,35187,10.25622983,-4.45482287,1134102.607,340668.299,280.00
WAYPOINT,35188,10.25636109,-4.45247283,1134115.961,340925.7921,278.00
WAYPOINT,35189,10.25827006,-4.44967479,1134325.708,341233.2455,278.00
WAYPOINT,35190,10.25038403,-4.45182743,1133454.587,340993.5081,282.00
WAYPOINT,35191,10.24712306,-4.45023327,1133093.141,341166.5137,281.00
WAYPOINT,35192,10.24619392,-4.45040896,1132990.466,341146.8049,283.00
WAYPOINT,35193,10.24735096,-4.44212579,1133114.358,342054.7572,277.00
WAYPOINT,35194,10.24663649,-4.441399,1133034.982,342134.0192,276.00
WAYPOINT,35195,10.24613013,-4.4211971,1132969.144,344346.7707,269.00
WAYPOINT,35196,10.24633641,-4.42049512,1132991.619,344423.7689,279.00
WAYPOINT,35197,10.24607599,-4.42055689,1132962.847,344416.8753,277.00
WAYPOINT,35198,10.24633189,-4.42000419,1132990.882,344477.5449,275.00
WAYPOINT,35199,10.24461997,-4.41744679,1132800.314,344756.8585,282.00
WAYPOINT,35200,10.24463505,-4.41685771,1132801.698,344821.3961,281.00
WAYPOINT,35201,10.24515088,-4.41590577,1132858.289,344925.9263,292.00
WAYPOINT,35202,10.24456339,-4.4142853,1132792.534,345103.1536,288.00
WAYPOINT,35203,10.24509539,-4.41233559,1132850.435,345316.9906,289.00
WAYPOINT,35204,10.24291375,-4.41329347,1132609.612,345211.0021,288.00
WAYPOINT,35205,10.24280193,-4.41303631,1132597.122,345239.1184,285.00
WAYPOINT,35206,10.24255886,-4.41254153,1132570.001,345293.201,287.00
WAYPOINT,35207,10.23964715,-4.41118383,1132247.324,345440.5193,286.00
WAYPOINT,35208,10.23176598,-4.40145529,1131371.044,346502.4465,286.00
WAYPOINT,35209,10.2305833,-4.39860888,1131238.891,346813.6972,291.00
WAYPOINT,35210,10.23261222,-4.39686578,1131462.454,347005.6224,319.00
WAYPOINT,35211,10.23622985,-4.42066502,1131873.944,344400.2288,281.00
WAYPOINT,35212,10.23638424,-4.42065345,1131891.013,344401.5715,306.00
WAYPOINT,35213,10.19158037,-4.40933486,1126930.418,345619.8701,296.00
WAYPOINT,35214,10.19074881,-4.41026953,1126838.897,345517.0652,304.00
WAYPOINT,35215,10.18829559,-4.40333191,1126564.277,346275.9899,306.00
WAYPOINT,35216,10.18902674,-4.40268173,1126644.831,346347.5757,305.00
WAYPOINT,35217,10.1885587,-4.40325673,1126593.341,346284.3529,311.00
WAYPOINT,35218,10.18650195,-4.39838064,1126363.562,346817.6081,313.00
WAYPOINT,35219,10.18568337,-4.39701246,1126272.383,346967.1198,309.00
WAYPOINT,35220,10.18547256,-4.39644526,1126248.801,347029.1637,313.00
WAYPOINT,35221,10.18186424,-4.39504783,1125849.076,347180.5527,315.00
WAYPOINT,35222,10.18121741,-4.39543767,1125777.724,347137.532,317.00
WAYPOINT,35223,10.18758724,-4.39623035,1126482.574,347053.7181,323.00
WAYPOINT,35224,10.1880666,-4.39634727,1126535.644,347041.1366,318.00
WAYPOINT,35225,10.18848971,-4.3961104,1126582.327,347067.2904,318.00
WAYPOINT,35226,10.18851293,-4.39657174,1126585.113,347016.756,319.00
WAYPOINT,35227,10.18888174,-4.41483289,1126634.586,345016.1902,308.00
WAYPOINT,35228,10.1891606,-4.41500212,1126665.508,344997.7836,303.00
WAYPOINT,35229,10.18922481,-4.41541267,1126672.806,344952.8335,305.00
WAYPOINT,35230,10.18515447,-4.41499391,1126222.44,344996.7475,302.00
WAYPOINT,35231,10.19771266,-4.4213981,1127614.409,344301.1729,306.00
WAYPOINT,35232,10.19811256,-4.42164503,1127658.755,344274.3135,297.00
WAYPOINT,35233,10.19859251,-4.42164335,1127711.836,344274.7308,304.00
WAYPOINT,35234,10.19926465,-4.42195516,1127786.322,344240.8956,299.00
WAYPOINT,35235,10.2095386,-4.42820647,1128925.611,343561.0206,284.00
WAYPOINT,35236,10.20697516,-4.42677836,1128641.41,343716.2281,302.00
WAYPOINT,35237,10.20741865,-4.42783062,1128690.968,343601.1618,323.00
WAYPOINT,35238,10.22106053,-4.43303746,1130202.251,343037.4065,294.00
WAYPOINT,35239,10.22172136,-4.43383701,1130275.727,342950.138,313.00
WAYPOINT,35240,10.26097616,-4.42775083,1134614.255,343636.1338,268.00
WAYPOINT,35241,10.26746501,-4.42932512,1135332.673,343466.8784,269.00
WAYPOINT,35242,10.26739938,-4.42627955,1135323.932,343800.448,281.00
WAYPOINT,35243,10.27346721,-4.41927949,1135991.624,344570.175,292.00
WAYPOINT,35244,10.27189552,-4.41905469,1135817.69,344594.0304,298.00
WAYPOINT,35245,10.27552187,-4.41791349,1136218.203,344720.8021,298.00
WAYPOINT,35246,10.27426072,-4.41873433,1136079.12,344630.2764,317.00
WAYPOINT,35247,10.27984014,-4.41061067,1136692.268,345522.8029,286.00
WAYPOINT,35248,10.28402547,-4.41285761,1137156.235,345278.7294,266.00
WAYPOINT,35249,10.28526918,-4.41491629,1137294.78,345053.8479,275.00
WAYPOINT,35250,10.28560555,-4.41590502,1137332.459,344945.7164,275.00
WAYPOINT,35251,10.28526247,-4.41895628,1137295.992,344611.3439,271.00
WAYPOINT,35252,10.27833131,-4.42347094,1136531.613,344113.4517,269.00
WAYPOINT,35253,10.27891251,-4.42396238,1136596.131,344059.908,283.00
WAYPOINT,35254,10.28484849,-4.43028929,1137255.719,343369.8298,281.00
WAYPOINT,35255,10.28286802,-4.43596132,1137039.457,342747.5864,264.00
WAYPOINT,35256,10.28049502,-4.43613114,1136777.091,342727.8113,272.00
WAYPOINT,35257,10.27427648,-4.4333455,1136087.969,343029.8593,277.00
WAYPOINT,35258,10.27539412,-4.4399962,1136214.837,342301.9304,266.00
WAYPOINT,35259,10.27505633,-4.43971683,1136177.341,342332.3636,268.00
WAYPOINT,35260,10.27400122,-4.4398206,1136060.698,342320.474,273.00
WAYPOINT,35261,10.27508601,-4.44070322,1136181.108,342224.3344,275.00
WAYPOINT,35262,10.27012853,-4.44456409,1135634.718,341798.969,283.00
WAYPOINT,35263,10.27067335,-4.44445227,1135694.919,341811.4883,283.00
WAYPOINT,35264,10.27122237,-4.44447541,1135755.651,341809.2266,288.00
WAYPOINT,35265,10.26299092,-4.44490003,1134845.474,341758.6224,284.00
WAYPOINT,35266,10.25973866,-4.44077429,1134483.752,342208.9402,289.00
WAYPOINT,35267,10.25988375,-4.43463765,1134496.794,342881.2185,287.00
WAYPOINT,35268,10.25049384,-4.43018443,1133456.119,343364.4063,274.00
WAYPOINT,35269,10.24966562,-4.43030295,1133364.577,343351.0163,269.00
WAYPOINT,35270,10.25536473,-4.41458797,1133987.275,345075.2471,282.00
WAYPOINT,35271,10.25412295,-4.41250909,1133848.938,345302.3654,277.00
WAYPOINT,35272,10.25512308,-4.40955246,1133958.129,345626.721,292.00
WAYPOINT,35273,10.25758174,-4.41267505,1134231.549,345285.8656,282.00
WAYPOINT,35274,10.26197093,-4.41502727,1134718.113,345030.3403,279.00
WAYPOINT,35275,10.26317448,-4.41740018,1134852.367,344771.0029,278.00
WAYPOINT,35276,10.26557204,-4.41733489,1135117.499,344779.3237,279.00
WAYPOINT,35277,10.26800925,-4.41735073,1135387.055,344778.7773,283.00
WAYPOINT,35278,10.26832525,-4.41729633,1135421.978,344784.8902,284.00
WAYPOINT,35279,10.26843782,-4.41282769,1135432.272,345274.4214,288.00
WAYPOINT,35280,10.26789249,-4.41230474,1135371.709,345331.4381,306.00
WAYPOINT,35281,10.26478616,-4.41000382,1135027.052,345581.9643,291.00
WAYPOINT,35282,10.2640747,-4.40959403,1134948.17,345626.5064,289.00
WAYPOINT,35283,10.26547565,-4.40947006,1135103.051,345640.765,292.00
WAYPOINT,35284,10.2659323,-4.40865526,1135153.163,345730.2368,291.00
WAYPOINT,35285,10.26691843,-4.40771079,1135261.773,345834.1683,289.00
WAYPOINT,35286,10.26632667,-4.40642014,1135195.707,345975.2546,295.00
WAYPOINT,35287,10.26366742,-4.40460068,1134900.732,346173.2662,285.00
WAYPOINT,35288,10.26137992,-4.40325463,1134647.098,346319.6044,278.00
WAYPOINT,35289,10.25481563,-4.40478953,1133921.844,346148.3043,302.00
WAYPOINT,35290,10.25770253,-4.39894767,1134238.337,346789.6097,278.00
WAYPOINT,35291,10.25775097,-4.39871156,1134243.582,346815.4962,276.00
WAYPOINT,35292,10.25117881,-4.40062992,1133517.639,346602.1975,290.00
WAYPOINT,35293,10.24966093,-4.40083536,1133349.865,346578.9628,283.00
WAYPOINT,35294,10.25277807,-4.39621308,1133692.409,347086.7901,278.00
WAYPOINT,35295,10.2519227,-4.39342551,1133596.485,347391.7319,282.00
WAYPOINT,35296,10.25238086,-4.39090633,1133645.962,347667.9032,282.00
WAYPOINT,35297,10.25029183,-4.38648043,1133412.832,348151.722,267.00
WAYPOINT,35298,10.24988514,-4.39487709,1133371.828,347231.7484,275.00
WAYPOINT,35299,10.25652043,-4.39299543,1134104.772,347441.0443,269.00
WAYPOINT,35300,10.25578257,-4.39692621,1134025.034,347010.116,272.00
WAYPOINT,35301,10.26151403,-4.39500977,1134658.001,347222.7907,268.00
WAYPOINT,35302,10.26233411,-4.39640754,1134749.363,347070.0765,276.00
WAYPOINT,35303,10.26237443,-4.39803086,1134754.595,346892.282,283.00
WAYPOINT,35304,10.26568084,-4.39751336,1135120.026,346950.5571,282.00
WAYPOINT,35305,10.26859866,-4.39935319,1135443.603,346750.4344,281.00
WAYPOINT,35306,10.27347836,-4.3998986,1135983.54,346693.0445,292.00
WAYPOINT,35307,10.27759136,-4.40301776,1136439.915,346353.3793,274.00
WAYPOINT,35308,10.27390726,-4.40245005,1136032.194,346413.7823,287.00
WAYPOINT,35309,10.2710554,-4.40375277,1135717.412,346269.7126,289.00
WAYPOINT,35310,10.27109136,-4.40449423,1135721.744,346188.5146,291.00
WAYPOINT,35311,10.26934985,-4.40372678,1135528.771,346271.7353,295.00
WAYPOINT,35312,10.26833321,-4.40472733,1135416.813,346161.6485,288.00
WAYPOINT,35313,10.27423901,-4.40978791,1136072.404,345610.2013,276.00
WAYPOINT,35314,10.22732399,-4.39704381,1130877.681,346983.5865,257.00
WAYPOINT,35315,10.22744511,-4.39745016,1130891.269,346939.1292,257.00
WAYPOINT,35316,10.22742852,-4.39627527,1130888.877,347067.8295,292.00
WAYPOINT,35317,10.22785046,-4.39610001,1130935.459,347087.231,292.00
WAYPOINT,35318,10.22700506,-4.3960384,1130841.932,347093.5757,291.00
WAYPOINT,35319,10.22613544,-4.3958317,1130745.657,347115.8035,291.00
WAYPOINT,35320,10.22492367,-4.39565065,1130611.555,347135.0578,293.00
WAYPOINT,35321,10.22440969,-4.39506199,1130554.432,347199.2998,290.00
WAYPOINT,35322,10.22716155,-4.3939389,1130858.245,347323.6491,268.00
WAYPOINT,35323,10.22454388,-4.39309015,1130568.339,347415.379,293.00
WAYPOINT,35324,10.21871578,-4.379259,1129917.271,348927.8229,303.00
WAYPOINT,35325,10.21818177,-4.37858367,1129857.896,349001.5541,301.00
WAYPOINT,35326,10.21745338,-4.37871644,1129777.402,348986.665,296.00
WAYPOINT,35327,10.21430086,-4.37671543,1129427.813,349204.3931,300.00
WAYPOINT,35328,10.21414027,-4.37638192,1129409.897,349240.8543,302.00
WAYPOINT,35329,10.21399819,-4.37624043,1129394.118,349256.288,304.00
WAYPOINT,35330,10.21355345,-4.37585201,1129344.751,349298.631,303.00
WAYPOINT,35331,10.21346946,-4.37561891,1129335.353,349324.1283,306.00
WAYPOINT,35332,10.21296261,-4.37557558,1129279.278,349328.6366,303.00
WAYPOINT,35333,10.21276304,-4.37500745,1129256.941,349390.7831,307.00
WAYPOINT,35334,10.2120727,-4.37465399,1129180.428,349429.1809,308.00
WAYPOINT,35335,10.21231117,-4.37451879,1129206.739,349444.1047,304.00
WAYPOINT,35336,10.21364179,-4.37808763,1129355.565,349053.7538,298.00
WAYPOINT,35337,10.21389191,-4.37802309,1129383.196,349060.9423,300.00
WAYPOINT,35338,10.21432634,-4.37789326,1129431.182,349075.3705,299.00
WAYPOINT,35339,10.21359008,-4.37683747,1129349.262,349190.6882,303.00
WAYPOINT,35340,10.21327224,-4.37699145,1129314.182,349173.6694,304.00
WAYPOINT,35341,10.21318984,-4.376497,1129304.838,349227.7991,304.00
WAYPOINT,35342,10.2128233,-4.37604857,1129264.091,349276.7534,301.00
WAYPOINT,35343,10.21242533,-4.37596676,1129220.04,349285.5285,297.00
WAYPOINT,35344,10.21240362,-4.37579351,1129217.558,349304.4984,301.00
WAYPOINT,35345,10.21199081,-4.37558077,1129171.804,349327.6104,296.00
WAYPOINT,35346,10.2120033,-4.37524566,1129173.029,349364.3287,306.00
WAYPOINT,35347,10.21115648,-4.37447922,1129079.018,349447.8965,314.00
WAYPOINT,35348,10.21132277,-4.3736205,1129097.008,349542.0507,303.00
WAYPOINT,35349,10.21137013,-4.37321775,1129102.059,349586.1957,303.00
WAYPOINT,35350,10.21141347,-4.37296495,1129106.734,349613.9112,305.00
WAYPOINT,35351,10.21164749,-4.371866,1129132.104,349734.415,303.00
WAYPOINT,35352,10.21120702,-4.3720794,1129083.49,349710.8294,303.00
WAYPOINT,35353,10.21098347,-4.37206222,1129058.758,349712.6066,307.00
WAYPOINT,35354,10.21073604,-4.37221569,1129031.465,349695.6772,308.00
WAYPOINT,35355,10.21040956,-4.37184739,1128995.187,349735.8726,312.00
WAYPOINT,35356,10.21022382,-4.37241828,1128974.911,349673.2421,311.00
WAYPOINT,35358,10.20945981,-4.3721949,1128890.311,349697.3555,304.00
WAYPOINT,35359,10.20919478,-4.37212382,1128860.967,349705.0182,310.00
WAYPOINT,35360,10.20899881,-4.37213573,1128839.299,349703.6214,311.00
WAYPOINT,35361,10.20883762,-4.37209935,1128821.456,349707.5313,309.00
WAYPOINT,35362,10.20874668,-4.37185569,1128811.285,349734.1826,315.00
WAYPOINT,35363,10.20860159,-4.37190464,1128795.261,349728.7518,312.00
WAYPOINT,35364,10.20847888,-4.37212081,1128781.791,349705.0118,311.00
WAYPOINT,35365,10.20838609,-4.37193582,1128771.443,349725.2347,304.00
WAYPOINT,35366,10.20845558,-4.37171336,1128779.025,349749.6389,304.00
WAYPOINT,35367,10.20855515,-4.37128304,1128789.836,349796.8291,308.00
WAYPOINT,35368,10.20853713,-4.37094005,1128787.684,349834.3968,303.00
WAYPOINT,35369,10.20796515,-4.37101942,1128724.463,349825.4331,308.00
WAYPOINT,35370,10.20819875,-4.37128823,1128750.423,349796.0933,310.00
WAYPOINT,35371,10.20785954,-4.37292178,1128713.668,349616.9709,308.00
WAYPOINT,35372,10.20770724,-4.37336979,1128697.033,349567.8177,315.00
WAYPOINT,35373,10.20583472,-4.374066,1128490.266,349490.6643,307.00
WAYPOINT,35374,10.20494674,-4.37404806,1128392.051,349492.2123,309.00
WAYPOINT,35375,10.20669789,-4.37060972,1128584.12,349869.7234,315.00
WAYPOINT,35376,10.20096919,-4.36750288,1127949.116,350207.4141,334.00
WAYPOINT,35377,10.19406217,-4.37049899,1127186.625,349875.9338,325.00
WAYPOINT,35378,10.19112239,-4.37247293,1126862.417,349658.2915,329.00
WAYPOINT,35379,10.19049374,-4.37269086,1126792.993,349634.1202,328.00
WAYPOINT,35380,10.19066373,-4.37326343,1126812.059,349571.4687,325.00
WAYPOINT,35381,10.18938432,-4.37288633,1126670.388,349612.1842,323.00
WAYPOINT,35382,10.18928172,-4.37303259,1126659.109,349596.1116,321.00
WAYPOINT,35383,10.1894657,-4.37105949,1126678.54,349812.3729,326.00
WAYPOINT,35384,10.18240781,-4.37777616,1125901.096,349073.1666,327.00
WAYPOINT,35385,10.17779114,-4.38086632,1125391.957,348732.4216,311.00
WAYPOINT,35386,10.21323686,-4.3668677,1129305.559,350282.7392,298.00
WAYPOINT,35387,10.21167079,-4.36227668,1129130.236,350784.9672,310.00
WAYPOINT,35388,10.21540191,-4.35137115,1129537.859,351981.4247,289.00
WAYPOINT,35389,10.21903069,-4.35535834,1129941.011,351546.3068,293.00
WAYPOINT,35390,10.21892675,-4.35534208,1129929.508,351548.0399,293.00
WAYPOINT,35391,10.21909439,-4.35539304,1129948.072,351542.535,292.00
WAYPOINT,35392,10.22005605,-4.36289418,1130057.885,350721.2313,285.00
WAYPOINT,35393,10.22339866,-4.35745683,1130425.049,351318.4479,295.00
WAYPOINT,35394,10.22342775,-4.35743839,1130428.258,351320.4816,309.00
WAYPOINT,35395,10.22853811,-4.36307908,1130996.04,350704.9375,291.00
WAYPOINT,35396,10.22815824,-4.36322568,1130954.097,350688.7003,285.00
WAYPOINT,35397,10.2278751,-4.36401358,1130923.148,350602.2555,289.00
WAYPOINT,35398,10.22717647,-4.36418633,1130845.963,350583.0044,294.00
WAYPOINT,35399,10.22791056,-4.36462076,1130927.351,350535.757,288.00
WAYPOINT,35400,10.22991761,-4.36179321,1131148.011,350846.4451,278.00
WAYPOINT,35401,10.23551328,-4.36602767,1131768.824,350385.1949,295.00
WAYPOINT,35402,10.23659614,-4.36571284,1131888.436,350420.1903,298.00
WAYPOINT,35403,10.23861685,-4.37900956,1132118.119,348964.5582,284.00
WAYPOINT,35404,10.23923644,-4.37897368,1132186.626,348968.7818,287.00
WAYPOINT,35405,10.23903812,-4.37926236,1132164.828,348937.0647,302.00
WAYPOINT,35406,10.23748973,-4.38031831,1131994.078,348820.6578,307.00
WAYPOINT,35407,10.23311614,-4.3887697,1131514.355,347892.7653,308.00
WAYPOINT,35408,10.23359156,-4.38865612,1131566.88,347905.4341,341.00
WAYPOINT,35409,10.20566273,-4.39206043,1128479.678,347519.1855,273.00
WAYPOINT,35410,10.20624787,-4.39277524,1128544.729,347441.1523,308.00
WAYPOINT,35411,10.20509938,-4.39257232,1128417.615,347462.8364,301.00
WAYPOINT,35412,10.20525293,-4.39359139,1128435.078,347351.2637,315.00
WAYPOINT,35413,10.20588116,-4.39376347,1128504.639,347332.7107,308.00
WAYPOINT,35414,10.20542736,-4.39472529,1128454.905,347227.1206,306.00
WAYPOINT,35415,10.20650335,-4.39583992,1128574.432,347105.5193,308.00
WAYPOINT,35416,10.20665715,-4.39614091,1128591.584,347072.6174,300.00
WAYPOINT,35417,10.20721966,-4.39577756,1128653.623,347112.6933,308.00
WAYPOINT,35418,10.2075961,-4.39633001,1128695.518,347052.3489,308.00
WAYPOINT,35419,10.20685488,-4.39718404,1128613.946,346958.4305,306.00
WAYPOINT,35420,10.20498706,-4.39723592,1128407.397,346951.854,294.00
WAYPOINT,35421,10.20550246,-4.39733433,1128464.445,346941.3188,332.00
WAYPOINT,35422,10.20804285,-4.40509798,1128749.089,346091.9789,291.00
WAYPOINT,35423,10.20819289,-4.39976919,1128763.15,346675.8519,317.00
WAYPOINT,35424,10.21949857,-4.39932997,1130013.305,346729.3871,285.00
WAYPOINT,35425,10.19304235,-4.38443935,1127080.338,348348.1492,310.00
WAYPOINT,35426,10.19028327,-4.38304637,1126774.544,348499.4611,329.00
WAYPOINT,35427,10.18952396,-4.38302424,1126690.558,348501.527,324.00
WAYPOINT,35428,10.18761976,-4.38244849,1126479.693,348563.708,323.00
WAYPOINT,35429,10.18745564,-4.38264269,1126461.633,348542.3536,346.00
WAYPOINT,35430,10.19073036,-4.38748358,1126826.07,348013.5262,327.00
WAYPOINT,35431,10.2075826,-4.3878,1128690,347986.854,300.00
WAYPOINT,35432,10.20648851,-4.38788507,1128569.039,347977.0146,301.00
WAYPOINT,35433,10.20897844,-4.38660884,1128843.814,348118.0144,300.00
WAYPOINT,35434,10.20843638,-4.38574542,1128783.459,348212.3494,305.00
WAYPOINT,35435,10.20904725,-4.3854311,1128850.87,348247.0744,303.00
WAYPOINT,35436,10.20894709,-4.38514771,1128839.66,348278.0737,307.00
WAYPOINT,35437,10.21211931,-4.38257254,1129189.285,348561.6972,306.00
WAYPOINT,35438,10.21249121,-4.38264672,1129230.45,348553.7465,301.00
WAYPOINT,40001,10.07679381,-4.3375012,1114202.456,353437.8437,250.00
WAYPOINT,40002,10.07648519,-4.3377607,1114168.441,353409.2636,276.00
WAYPOINT,40003,10.07656314,-4.3383575,1114177.329,353343.8907,331.00
WAYPOINT,40004,10.07599209,-4.33886016,1114114.401,353288.5419,303.00
WAYPOINT,40005,10.077358,-4.33827368,1114265.197,353353.4365,302.00
WAYPOINT,40006,10.07748775,-4.33797704,1114279.414,353386.0062,301.00
WAYPOINT,40007,10.07772253,-4.33758837,1114305.205,353428.7097,296.00
WAYPOINT,40008,10.07764181,-4.33722468,1114296.115,353468.5327,298.00
WAYPOINT,40009,10.07763418,-4.33691279,1114295.131,353502.7117,292.00
WAYPOINT,40010,10.07742665,-4.33677625,1114272.119,353517.5824,296.00
WAYPOINT,40011,10.07739555,-4.3364455,1114268.531,353553.8178,297.00
WAYPOINT,40012,10.0775828,-4.33599497,1114289.038,353603.2793,324.00
WAYPOINT,40013,10.07741106,-4.33572994,1114269.927,353632.2485,304.00
WAYPOINT,40014,10.07774374,-4.33545761,1114306.597,353662.2453,307.00
WAYPOINT,40015,10.07757911,-4.33518117,1114288.266,353692.4682,303.00
WAYPOINT,40016,10.07758825,-4.3350997,1114289.241,353701.4012,301.00
WAYPOINT,40017,10.07760267,-4.33480935,1114290.706,353733.2293,301.00
WAYPOINT,40018,10.07773711,-4.33479074,1114305.566,353735.3296,298.00
WAYPOINT,40019,10.0773404,-4.33449168,1114261.559,353767.9269,292.00
WAYPOINT,40020,10.07740209,-4.33489024,1114268.559,353724.2736,294.00
WAYPOINT,40021,10.07671528,-4.33436654,1114192.369,353781.3602,294.00
WAYPOINT,40022,10.0765292,-4.33443275,1114171.82,353774.0199,294.00
WAYPOINT,40023,10.07640028,-4.33426277,1114157.486,353792.5912,289.00
WAYPOINT,40024,10.07620113,-4.33429755,1114135.478,353788.6897,289.00
WAYPOINT,40025,10.0759288,-4.33431817,1114105.369,353786.307,288.00
WAYPOINT,40026,10.07564365,-4.33445103,1114073.893,353771.6173,289.00
WAYPOINT,40027,10.07585286,-4.3339497,1114096.806,353826.6564,289.00
WAYPOINT,40028,10.07587038,-4.3342139,1114098.862,353797.7085,291.00
WAYPOINT,40029,10.07530142,-4.33425933,1114035.959,353792.473,292.00
WAYPOINT,40030,10.07797256,-4.33471573,1114331.571,353743.6566,292.00
WAYPOINT,40031,10.0783987,-4.33474364,1114378.711,353740.7899,284.00
WAYPOINT,40032,10.07831647,-4.33493265,1114369.702,353720.0379,289.00
WAYPOINT,40033,10.07811472,-4.33519467,1114347.507,353691.2302,293.00
WAYPOINT,40034,10.07771079,-4.33540346,1114302.929,353668.1651,282.00
WAYPOINT,40035,10.07804557,-4.33548611,1114339.99,353659.2579,287.00
WAYPOINT,40036,10.0780226,-4.3355167,1114337.463,353655.895,288.00
WAYPOINT,40037,10.07824103,-4.3354566,1114361.593,353662.5803,292.00
WAYPOINT,40038,10.07847346,-4.33547018,1114387.304,353661.1969,291.00
WAYPOINT,40039,10.07850498,-4.33520003,1114390.669,353690.8188,289.00
WAYPOINT,40040,10.0784857,-4.33562349,1114388.726,353644.4,288.00
WAYPOINT,40041,10.07829468,-4.33585927,1114367.706,353618.473,286.00
WAYPOINT,40042,10.07806099,-4.33589431,1114341.878,353614.5272,293.00
WAYPOINT,40043,10.07798731,-4.33601006,1114333.781,353601.8081,286.00
WAYPOINT,40044,10.07798237,-4.3360249,1114333.241,353600.1794,286.00
WAYPOINT,40046,10.07836944,-4.33619731,1114376.125,353581.4585,290.00
WAYPOINT,40047,10.07845595,-4.33633838,1114385.756,353566.0366,292.00
WAYPOINT,40048,10.07810785,-4.3365786,1114347.366,353539.552,296.00
WAYPOINT,40049,10.07837741,-4.33664591,1114377.207,353532.2967,295.00
WAYPOINT,40050,10.07808303,-4.33677072,1114344.707,353518.4849,288.00
WAYPOINT,40051,10.07788983,-4.33727221,1114323.565,353463.4356,291.00
WAYPOINT,40052,10.0778993,-4.33769281,1114324.801,353417.3432,293.00
WAYPOINT,40053,10.07804104,-4.33789062,1114340.565,353395.7277,293.00
WAYPOINT,40054,10.07852191,-4.33787847,1114393.74,353397.2767,294.00
WAYPOINT,40055,10.0788027,-4.33728528,1114424.528,353462.4156,296.00
WAYPOINT,40056,10.07874194,-4.33665379,1114417.525,353531.5977,288.00
WAYPOINT,40057,10.07890915,-4.33666695,1114436.023,353530.2309,298.00
WAYPOINT,40058,10.07881008,-4.33628809,1114424.897,353571.7081,298.00
WAYPOINT,40059,10.078681,-4.33615456,1114410.562,353586.2844,298.00
WAYPOINT,40060,10.0789483,-4.33527438,1114439.73,353682.8702,286.00
WAYPOINT,40061,10.07874269,-4.33513105,1114416.927,353698.486,282.00
WAYPOINT,40062,10.07885291,-4.33493424,1114429.029,353720.1055,287.00
WAYPOINT,40063,10.07877052,-4.33471656,1114419.82,353743.9255,289.00
WAYPOINT,40064,10.07919196,-4.33489191,1114466.506,353724.8977,283.00
WAYPOINT,40065,10.07925206,-4.33494824,1114473.178,353718.7512,285.00
WAYPOINT,40066,10.07957786,-4.33539223,1114509.407,353670.2383,283.00
WAYPOINT,40067,10.08003342,-4.33575793,1114559.952,353630.3643,289.00
WAYPOINT,40068,10.08001297,-4.33591358,1114557.76,353613.2963,292.00
WAYPOINT,40069,10.08015462,-4.33602749,1114573.477,353600.8761,285.00
WAYPOINT,40070,10.08000375,-4.33611634,1114556.831,353591.0703,295.00
WAYPOINT,40071,10.07960787,-4.33607703,1114513.033,353595.1999,288.00
WAYPOINT,40072,10.07938935,-4.33603185,1114488.846,353600.0528,291.00
WAYPOINT,40073,10.07924644,-4.33600134,1114473.027,353603.3321,290.00
WAYPOINT,40074,10.07910873,-4.33630837,1114457.935,353569.6204,301.00
WAYPOINT,40075,10.079084,-4.3366356,1114455.346,353533.7457,295.00
WAYPOINT,40076,10.079313,-4.33669805,1114480.7,353527.0048,288.00
WAYPOINT,40078,10.0797393,-4.33672369,1114527.857,353524.3873,294.00
WAYPOINT,40079,10.07986058,-4.33674281,1114541.278,353522.3466,294.00
