univill,lat,longitude,y_proj,x_proj,altitude
83,10.21923351,-4.314899921,1129945.108,355978.5764,308
83,10.2211113,-4.32104826,1130155.556,355305.9259,321
83,10.22039127,-4.314743996,1130073.063,355996.1763,305
83,10.21553898,-4.317696095,1129537.801,355670.6172,326
83,10.21829414,-4.317872524,1129842.586,355652.5316,317
83,10.21507931,-4.318190098,1129487.205,355616.2615,326
83,10.21912098,-4.316034317,1129933.221,355854.253,315
83,10.21847343,-4.318515301,1129862.721,355582.176,327
83,10.23992634,-4.329045296,1132239.955,354438.4056,333
83,10.21519852,-4.319805145,1129501.109,355439.4074,331
83,10.21582127,-4.315421581,1129567.932,355919.8888,319
83,10.22099686,-4.316151619,1130140.675,355842.2714,313
83,10.21573639,-4.315544128,1129558.624,355906.4538,321
83,10.2151041,-4.316354275,1129489.129,355817.3846,323
83,10.21643734,-4.320411682,1129638.295,355373.5414,322
83,10.2151165,-4.31770134,1129491.056,355669.8393,328
83,10.21833134,-4.314947128,1129845.331,355973.0103,310
83,10.21706009,-4.317285061,1129705.836,355716.3239,321
83,10.22159863,-4.319338799,1130208.666,355493.39,316
83,10.21656895,-4.319471359,1129652.446,355476.6181,320
83,10.22221565,-4.307651997,1130271.728,356773.9186,317
83,10.22217274,-4.317998886,1130271.601,355640.4358,316
83,10.21956062,-4.315797806,1129981.698,355880.3636,310
83,10.21560001,-4.318105221,1129544.723,355625.8071,329
83,10.21976948,-4.317612648,1130005.553,355681.6623,320
83,10.21744251,-4.317178726,1129748.03,355728.1216,320
83,10.21673012,-4.318671703,1129669.933,355564.2539,326
83,10.21592617,-4.317481518,1129580.504,355694.299,326
83,10.21510792,-4.317201138,1129489.86,355724.6355,321
83,10.22003555,-4.320993423,1130036.544,355311.3985,322
83,10.21926785,-4.315091133,1129948.957,355957.6559,309
83,10.22117424,-4.316390991,1130160.396,355816.118,311
83,10.21731567,-4.315631866,1129733.379,355897.5328,316
83,10.21707344,-4.317088604,1129707.176,355737.8266,320
83,10.21830082,-4.316692352,1129842.763,355781.8394,321
83,10.2209425,-4.318162441,1130135.539,355621.9382,316
83,10.22095013,-4.315658569,1130135.291,355896.2509,310
83,10.21853542,-4.307630062,1129864.648,356774.6755,319
83,10.21568108,-4.318833351,1129554.003,355546.0946,329
83,10.21666431,-4.318063259,1129662.366,355630.8785,326
83,10.21874523,-4.316848755,1129892.019,355764.8781,319
83,10.21726513,-4.31756258,1129728.625,355685.9956,326
83,10.22055912,-4.311363697,1130090.162,356366.5887,308
83,10.21739101,-4.318833828,1129743.079,355546.8031,318
83,10.21998692,-4.315089703,1130028.49,355958.1453,312
83,10.2171917,-4.318799496,1129721.002,355550.4684,320
83,10.21540546,-4.318723679,1129523.503,355557.9627,330
83,10.21530628,-4.320328236,1129513.209,355382.1579,331
83,10.21686268,-4.317233562,1129683.936,355721.8819,321
83,10.22002506,-4.317552567,1130033.863,355688.3432,316
83,10.21628475,-4.317157269,1129619.978,355729.9678,318
83,10.22284698,-4.317342281,1130345.827,355712.6644,316
83,10.21819115,-4.31441164,1129829.575,356031.594,312
83,10.21946335,-4.317899704,1129971.866,355650.0663,318
83,10.21584797,-4.320717335,1129573.303,355339.7693,330
83,10.22311783,-4.317689419,1130375.914,355674.7628,314
83,10.21624756,-4.318847656,1129616.673,355544.7806,327
83,10.22094154,-4.320418835,1130136.502,355374.7899,318
83,10.21832275,-4.316536903,1129845.169,355798.8274,315
83,10.21703911,-4.318940163,1129704.249,355534.9916,325
83,10.21758747,-4.315606594,1129763.384,355900.4376,316
83,10.21615314,-4.316627502,1129605.271,355787.9602,321
83,10.21804523,-4.315264702,1129813.899,355938.1076,310
83,10.21917439,-4.317046642,1129939.55,355743.393,323
83,10.21659184,-4.319236755,1129654.946,355502.293,324
83,10.22163677,-4.318422794,1130212.52,355593.7411,312
83,10.21778202,-4.316273212,1129785.168,355827.5075,322
83,10.21831036,-4.315336227,1129843.196,355930.3579,310
83,10.21579647,-4.315860748,1129565.439,355871.7998,319
83,10.21890545,-4.314638138,1129908.709,356007.1139,308
83,10.21912098,-4.315175533,1129932.754,355948.3713,312
83,10.21816826,-4.318298817,1129828.779,355605.7913,321
83,10.21489143,-4.320004463,1129467.215,355417.433,330
83,10.21596813,-4.320784569,1129586.663,355332.4413,324
83,10.21683598,-4.315731525,1129680.317,355886.4262,319
83,10.21771622,-4.314590931,1129777.197,356011.7581,312
83,10.22108936,-4.318339348,1130151.932,355602.6674,317
83,10.22256088,-4.31922102,1130314.983,355506.7163,325
83,10.22123528,-4.316140652,1130167.033,355843.5817,308
83,10.22034264,-4.317274094,1130068.872,355718.9804,315
83,10.22088718,-4.316049099,1130128.476,355853.433,310
83,10.2191925,-4.31413126,1129940.241,356062.7865,308
83,10.21487999,-4.318972588,1129465.484,355530.454,329
83,10.21798897,-4.316022396,1129807.935,355855.0647,316
83,10.21869373,-4.315248966,1129885.613,355940.1076,311
83,10.21762562,-4.317394257,1129768.409,355704.6238,323
83,10.22152519,-4.317072392,1130199.55,355741.6437,312
83,10.21661663,-4.31879282,1129657.408,355550.9613,327
83,10.21848965,-4.315382004,1129863.081,355925.462,311
83,10.22288609,-4.317699432,1130350.279,355673.5385,316
83,10.21404743,-4.318003178,1129372.973,355636.309,324
83,10.21860886,-4.316724777,1129876.881,355778.416,319
83,10.21581841,-4.317718029,1129568.651,355668.3461,326
83,10.21694756,-4.319345951,1129694.28,355490.5257,326
83,10.22135639,-4.309911728,1130177.708,356526.01,311
83,10.2188282,-4.316884041,1129901.202,355761.0495,320
83,10.21927071,-4.321642876,1129952.258,355239.9542,327
83,10.22231579,-4.318326473,1130287.525,355604.5982,313
83,10.21809006,-4.30978775,1129816.402,356538.0978,314
83,10.21960258,-4.31670332,1129986.746,355781.1864,315
83,10.21761608,-4.317203999,1129767.239,355725.4633,319
83,10.22056866,-4.315803528,1130093.206,355880.1936,312
83,10.21643925,-4.315676212,1129636.42,355892.2716,321
83,10.22177219,-4.321645737,1130228.861,355240.7656,323
83,10.21751022,-4.316328049,1129755.177,355821.3709,316
83,10.22102642,-4.31631279,1130143.99,355824.6179,311
83,10.22088528,-4.318594933,1130129.428,355574.5592,316
83,10.21998405,-4.316040039,1130028.581,355854.0545,311
83,10.22162056,-4.316515446,1130209.85,355802.684,312
83,10.2209816,-4.314664841,1130138.361,356005.1295,307
83,10.2210741,-4.316907883,1130149.549,355759.4365,316
83,10.2210741,-4.317520618,1130149.861,355692.3331,315
83,10.22056103,-4.31789875,1130093.234,355650.6713,315
83,10.21706963,-4.316165924,1129706.383,355838.9489,319
83,10.21783352,-4.31919241,1129792.174,355507.7296,320
83,10.22177505,-4.317111969,1130227.201,355737.4041,313
83,10.22228909,-4.31902504,1130284.899,355528.053,318
83,10.21915531,-4.315007687,1129936.545,355966.7419,308
83,10.22325993,-4.317459583,1130391.561,355699.9955,312
83,10.21371174,-4.318609238,1129336.11,355569.7316,326
83,10.22356987,-4.318658829,1130426.312,355568.7575,316
83,10.22258854,-4.317998409,1130317.588,355640.6969,317
83,10.22062874,-4.319942951,1130101.694,355426.7572,320
83,10.22191429,-4.318695068,1130243.306,355564.0519,316
83,10.22219086,-4.319292545,1130274.163,355498.7353,324
83,10.22161865,-4.31768322,1130210.085,355674.7749,318
83,10.21717453,-4.318217278,1129718.924,355614.2505,322
83,10.21731567,-4.31666708,1129733.776,355784.1316,322
83,10.22121143,-4.318101883,1130165.323,355628.7073,318
83,10.21684551,-4.316210747,1129681.616,355833.8995,318
83,10.22202778,-4.317268848,1130255.173,355720.3288,314
83,10.21507549,-4.321429253,1129488.228,355261.4336,326
83,10.21665955,-4.316237926,1129661.096,355830.8306,322
83,10.21446896,-4.318223953,1129419.653,355612.2666,328
83,10.21984196,-4.31673336,1130013.271,355778.0169,317
83,10.21792984,-4.31497097,1129800.921,355970.2123,312
83,10.21715832,-4.319161415,1129717.502,355510.8316,319
83,10.22113895,-4.321461201,1130158.744,355260.6795,326
83,10.22061729,-4.320988178,1130100.883,355312.2774,326
83,10.22060776,-4.31949091,1130099.1,355476.2851,320
83,10.22189236,-4.317799091,1130240.485,355662.2175,318
83,10.21477413,-4.31919384,1129453.874,355506.2109,330
83,10.22082901,-4.317023754,1130122.552,355746.6646,313
83,10.21942425,-4.32071352,1129968.833,355341.7999,318
83,10.21863651,-4.31951189,1129881.178,355473.0721,322
83,10.21857738,-4.318627357,1129874.264,355569.9732,314
83,10.21844006,-4.319726467,1129859.573,355449.5038,319
83,10.21637821,-4.319160938,1129631.209,355510.5066,318
83,10.21590996,-4.319522381,1129579.591,355470.6917,324
83,10.21679497,-4.315428734,1129675.678,355919.5377,309
83,10.21841812,-4.317629337,1129856.196,355679.2069,320
83,10.21637344,-4.320616245,1129631.379,355351.0803,323
83,10.21856022,-4.32006216,1129872.979,355412.7649,322
83,10.21608067,-4.320576668,1129598.991,355355.273,329
83,10.215168,-4.318195343,1129497.024,355615.7593,328
83,10.21635914,-4.31752491,1129628.401,355689.7376,321
83,10.21469879,-4.320936203,1129446.349,355315.2649,330
83,10.21616364,-4.317790508,1129606.912,355660.5411,323
83,10.21535301,-4.320832253,1129518.616,355326.9834,324
83,10.21823215,-4.315834045,1129834.834,355875.7983,314
83,10.21570015,-4.318613529,1129556.046,355570.1528,327
83,10.21687889,-4.318619251,1129686.409,355570.0781,325
83,10.2193203,-4.315703869,1129955.08,355890.5485,311
83,10.22174454,-4.317014217,1130223.783,355748.1151,315
83,10.22008133,-4.319502354,1130040.965,355474.8085,317
83,10.21469402,-4.316514969,1129443.769,355799.6429,312
83,10.22156143,-4.318799019,1130204.336,355552.5159,315
83,10.22042751,-4.317450047,1130078.35,355699.7919,312
83,10.2185154,-4.316837788,1129866.587,355765.9685,320
83,10.21468163,-4.317709923,1129443.014,355668.7242,326
83,10.21737194,-4.31638813,1129739.881,355814.7432,319
83,10.2178297,-4.316900253,1129790.797,355758.8278,320
83,10.2146349,-4.316166401,1129437.125,355837.7969,324
83,10.21762657,-4.31686306,1129768.265,355762.8309,321
83,10.2218132,-4.318494797,1130231.972,355585.933,313
83,10.21557713,-4.316147804,1129541.28,355840.2228,329
83,10.22014713,-4.316850662,1130046.982,355765.2987,317
83,10.21524715,-4.318426132,1129505.776,355590.4973,328
83,10.21641445,-4.318838596,1129635.144,355545.8387,325
83,10.21652794,-4.316810608,1129646.761,355768.0749,320
83,10.21678829,-4.316960812,1129675.647,355751.7008,319
83,10.21770859,-4.317306995,1129777.547,355714.2107,318
83,10.21789265,-4.317448616,1129797.967,355698.7947,321
83,10.21799946,-4.317836285,1129809.959,355656.3653,321
83,10.22091293,-4.3149786,1130130.9,355970.7203,308
83,10.21483231,-4.318807125,1129460.07,355548.5945,329
83,10.21849918,-4.317461014,1129865.03,355697.6726,317
83,10.21887398,-4.317303658,1129906.441,355715.0947,315
83,10.21869564,-4.317442417,1129886.796,355699.8363,315
83,10.218647,-4.317255974,1129881.299,355720.2265,313
83,10.21867847,-4.317553997,1129884.964,355687.58,317
83,10.21996975,-4.318183422,1130027.953,355619.2312,317
83,10.21760559,-4.318311214,1129766.557,355604.1602,319
83,10.22026443,-4.318011284,1130060.516,355638.1882,317
83,10.22000313,-4.317297935,1130031.274,355716.2383,314
83,10.21638966,-4.316020966,1129631.067,355854.528,319
83,10.21758175,-4.315700054,1129762.85,355890.2155,317
83,10.2208252,-4.317087173,1130122.099,355739.6746,313
83,10.21636772,-4.315814972,1129628.574,355877.07,321
83,10.22053528,-4.316895962,1130090.014,355760.5072,309
83,10.22050667,-4.316637516,1130086.719,355788.8212,310
83,10.21908474,-4.317276478,1129929.724,355718.2023,318
83,10.22199345,-4.316523075,1130251.039,355802.0347,311
83,10.21476841,-4.318691254,1129452.964,355561.2286,328
83,10.2191391,-4.316599369,1129935.474,355792.4013,316
83,10.21869946,-4.319238186,1129888.007,355503.1081,320
83,10.21665955,-4.319041252,1129662.256,355523.7554,326
83,10.21809387,-4.317002773,1129820.042,355747.7072,319
83,10.22105694,-4.319529057,1130148.832,355472.2828,318
83,10.21831131,-4.316935062,1129844.003,355755.2061,320
83,10.22263432,-4.317066669,1130322.214,355742.75,315
83,10.21767235,-4.316665173,1129773.275,355784.4855,320
83,10.2155695,-4.31678772,1129540.741,355770.1131,316
83,10.21812534,-4.318483829,1129824.144,355585.4704,318
83,10.22025967,-4.315036774,1130058.696,355964.0536,306
83,10.21668243,-4.316437721,1129663.66,355808.9965,319
83,10.21795273,-4.315745354,1129803.852,355885.4243,316
83,10.22358036,-4.317312717,1130426.952,355716.2546,314
83,10.21461391,-4.320600986,1129436.8,355351.9379,331
83,10.21674728,-4.316044807,1129670.687,355852.0635,320
83,10.21659374,-4.315806389,1129653.552,355878.0811,319
83,10.22109222,-4.320080757,1130152.972,355411.8796,318
83,10.21582317,-4.315670013,1129568.293,355892.6831,322
83,10.21588993,-4.315969467,1129575.861,355859.8956,320
83,10.22078228,-4.31580162,1130116.75,355880.501,313
83,10.21744442,-4.314657211,1129747.099,356004.3899,313
83,10.22259426,-4.316477776,1130317.446,355807.2364,312
83,10.21829891,-4.316015244,1129842.304,355855.9672,316
83,10.22074032,-4.316732407,1130112.541,355778.505,309
83,10.21845913,-4.316040039,1129860.011,355853.3488,318
83,10.21447659,-4.317596912,1129420.254,355680.9735,325
83,10.21862984,-4.314433098,1129878.157,356029.4682,308
83,10.21809959,-4.31657362,1129820.481,355794.7325,320
83,10.21460342,-4.31670332,1129433.832,355778.942,328
83,10.2191124,-4.315674305,1129932.059,355893.7061,315
83,10.21958447,-4.316026688,1129984.441,355855.3075,314
83,10.21984196,-4.315983295,1130012.936,355860.1792,313
83,10.22137451,-4.31843853,1130183.429,355591.9057,319
83,10.21872234,-4.315197468,1129888.75,355945.7863,312
83,10.22001553,-4.317829609,1130032.866,355658.0003,316
83,10.22036362,-4.318099976,1130071.558,355628.5633,318
83,10.22296715,-4.317031384,1130359.018,355746.8023,312
83,10.21788883,-4.318288326,1129797.953,355606.8048,320
83,10.22257233,-4.316070557,1130314.835,355851.8418,308
83,10.22142315,-4.318207741,1130188.748,355617.2246,318
83,10.2170229,-4.316474438,1129701.386,355805.1287,319
83,10.21704197,-4.315406322,1129703.023,355922.1283,315
83,10.21732044,-4.317800999,1129734.793,355659.9148,323
83,10.2169838,-4.315859795,1129696.736,355872.4256,320
83,10.22066689,-4.317514896,1130104.835,355692.7738,313
83,10.2194767,-4.313815594,1129971.515,356097.467,306
83,10.21430969,-4.316314697,1129401.188,355821.3612,323
83,10.22076988,-4.315532684,1130115.333,355909.9433,309
83,10.21653557,-4.316973209,1129647.64,355750.2556,323
83,10.21786499,-4.31859684,1129795.468,355572.9664,317
83,10.22009277,-4.317275524,1130041.156,355718.7577,316
83,10.22039795,-4.316335678,1130074.543,355821.8468,313
83,10.21838856,-4.315752506,1129852.096,355884.8036,314
83,10.21744919,-4.315348625,1129748.01,355928.6107,316
83,10.21651077,-4.317185402,1129645.028,355726.9949,323
83,10.21883488,-4.316643238,1129901.771,355787.4151,320
83,10.21930218,-4.317197323,1129953.754,355726.922,317
83,10.23563671,-4.336086273,1131768.742,353665.1575,320
83,10.21902943,-4.316624165,1129923.287,355789.5964,319
83,10.215868,-4.316322327,1129573.507,355821.2363,324
83,10.21417713,-4.31730938,1129386.967,355712.3789,326
83,10.22418022,-4.318963528,1130494.016,355535.6656,318
83,10.21604156,-4.319114208,1129594.026,355515.4784,325
83,10.21516323,-4.318444252,1129496.505,355588.458,329
83,10.22531986,-4.318742275,1130619.948,355560.4398,313
83,10.21752739,-4.31878376,1129758.138,355552.3367,319
83,10.21426105,-4.318303108,1129396.709,355603.5512,320
83,10.21480656,-4.317056179,1129456.441,355740.3569,329
83,10.21897507,-4.317130566,1129917.516,355734.1381,325
83,10.21773529,-4.315718174,1129779.804,355888.2644,316
83,10.21854973,-4.315841198,1129869.914,355875.1799,314
83,10.21971512,-4.315936089,1129998.815,355865.3012,312
83,10.21811008,-4.316033363,1129821.362,355853.945,313
83,10.22020149,-4.316531181,1130052.93,355800.3263,303
83,10.22350597,-4.311824799,1130416.263,356317.3929,310
83,10.21540451,-4.317212582,1129522.716,355723.5108,320
83,10.21955872,-4.320257664,1129983.507,355391.8303,322
83,10.21848869,-4.304973602,1129858.298,357065.649,330
83,10.22166252,-4.316892147,1130214.653,355761.4659,315
83,10.21431637,-4.317401409,1129402.46,355702.36,326
83,10.22293568,-4.317527771,1130355.754,355692.3935,313
83,10.21704483,-4.316680431,1129703.823,355782.5404,320
83,10.21796799,-4.315480232,1129805.449,355914.4475,314
83,10.2195673,-4.315051079,1129982.097,355962.1718,313
83,10.21548462,-4.32030201,1129532.979,355385.1309,330
83,10.21660709,-4.319564819,1129656.78,355466.361,322
83,10.21892071,-4.317678928,1129911.772,355674.035,320
83,10.21664333,-4.320411682,1129661.155,355373.6349,321
83,10.22220612,-4.317436218,1130275.02,355702.0997,313
83,10.21828461,-4.315239906,1129840.354,355940.9333,309
83,10.22236538,-4.317687988,1130292.671,355674.5971,311
83,10.2201252,-4.319653511,1130045.816,355458.2446,320
83,10.21772766,-4.314834118,1129778.529,355985.1427,317
83,10.21773434,-4.317837238,1129780.602,355656.1173,318
83,10.21765137,-4.3157897,1129770.502,355880.3936,315
83,10.21793556,-4.316845894,1129802.471,355764.8251,320
83,10.21867561,-4.315998077,1129883.908,355858.0473,313
83,10.21813297,-4.309598923,1129821.027,356558.8227,313
83,10.21446896,-4.31822443,1129419.653,355612.2666,328
83,10.21533203,-4.31768322,1129514.917,355671.9283,327
83,10.21660995,-4.318469524,1129656.521,355586.3746,327
83,10.21891689,-4.314799309,1129910.061,355989.4709,306
83,10.22316647,-4.318354607,1130381.57,355601.9061,315
83,10.22077084,-4.314453125,1130114.925,356028.2104,304
83,10.21541882,-4.315941811,1129523.651,355862.7591,322
83,10.21794891,-4.315702438,1129803.443,355890.1146,317
83,10.21754265,-4.3151474,1129758.257,355950.7368,315
83,10.21301842,-4.319499969,1129259.81,355471.8647,324
83,10.21773911,-4.315144062,1129779.947,355951.1735,313
83,10.21595573,-4.31806469,1129584.037,355630.3934,321
83,10.21876049,-4.316142082,1129893.316,355842.3279,313
83,10.21847725,-4.316287041,1129862.142,355826.27,312
83,10.21909904,-4.320027828,1129932.587,355416.7639,320
83,10.21607304,-4.317594528,1129596.786,355681.9598,324
84,10.29381275,-4.324738503,1138197.52,354934.7426,303
84,10.26687717,-4.344669342,1135227.692,352739.3578,290
84,10.24644852,-4.324209213,1132959.103,354971.1085,317
84,10.2695961,-4.346021175,1135528.915,352592.5552,284
84,10.25211716,-4.325447083,1133586.541,354838.1243,299
84,10.26602173,-4.341677666,1135131.695,353066.6689,288
84,10.27772236,-4.312930107,1136412.651,356220.7543,315
84,10.27345943,-4.340414047,1135953.689,353208.5309,270
84,10.28191948,-4.335610867,1136887.076,353738.4904,269
84,10.29133415,-4.334461212,1137927.771,353868.76,291
84,10.29279041,-4.321413517,1138082.925,355298.4431,295
84,10.26508522,-4.320199013,1135018.382,355418.8536,292
84,10.25747776,-4.323215485,1134178.386,355085.0248,290
84,10.27949429,-4.347108841,1136624.134,352478.0062,277
84,10.27609539,-4.332915783,1136241.78,354031.0241,267
84,10.28526592,-4.321073532,1137250.592,355332.2587,301
84,10.24947262,-4.324781895,1133293.732,354909.7652,309
84,10.29666328,-4.346990585,1138522.834,352498.9713,276
84,10.2555027,-4.336776733,1133966.129,353598.6356,291
84,10.27683258,-4.330647945,1136322.306,354279.7358,269
84,10.24669361,-4.322367191,1132985.351,355173.0111,318
84,10.24727058,-4.334631443,1133054.66,353829.8554,310
84,10.27536106,-4.322654247,1136155.882,355154.5942,301
84,10.26558304,-4.343402386,1135083.937,352877.548,291
84,10.26468658,-4.344966888,1134985.559,352705.7525,293
84,10.2811327,-4.336426735,1136800.414,353648.7917,267
84,10.25848007,-4.330143452,1134292.363,354326.6124,284
84,10.24800777,-4.324001312,1133131.39,354994.5971,314
84,10.25771046,-4.334218025,1134209.124,353879.9256,285
84,10.26306725,-4.32204628,1134795.997,355215.6151,285
84,10.26303864,-4.319686413,1134791.802,355474.0842,289
84,10.29392147,-4.324016571,1138209.216,355013.8603,305
84,10.29006577,-4.331569195,1137786.173,354184.886,295
84,10.29156971,-4.329425335,1137951.528,354420.4152,308
84,10.29698658,-4.321650028,1138547.032,355274.4496,295
84,10.28503036,-4.34280014,1137234.404,352952.5164,273
84,10.2647543,-4.320290089,1134981.816,355408.7511,292
84,10.25761509,-4.324039936,1134193.941,354994.7631,284
84,10.26557922,-4.33421278,1135079.347,353884.1333,274
84,10.26659584,-4.336091518,1135192.636,353678.7808,274
84,10.27575207,-4.327450275,1136201.284,354629.4832,275
84,10.26763058,-4.34165287,1135309.572,353070.1476,285
84,10.26455879,-4.322387695,1134961.115,355178.9087,288
84,10.2845192,-4.341050148,1137177.066,353143.9588,268
84,10.2875824,-4.342419624,1137516.443,352995.3855,270
84,10.28085995,-4.343885899,1136773.66,352831.679,264
84,10.29359245,-4.321237087,1138171.501,355318.1229,299
84,10.24342155,-4.322226524,1132623.377,355186.9595,313
84,10.24743366,-4.335402966,1133073.05,353745.4423,310
84,10.23555374,-4.323599815,1131753.904,355032.9264,329
84,10.2374754,-4.322175026,1131965.819,355189.8611,312
84,10.28179836,-4.335797787,1136873.757,353717.9705,269
84,10.27455807,-4.321988106,1136066.768,355227.2245,301
84,10.25390339,-4.334266663,1133788.11,353872.854,296
84,10.2585001,-4.330088139,1134294.535,354332.6438,283
84,10.24955559,-4.343081951,1133311.225,352905.2289,309
84,10.2524519,-4.346076965,1133632.896,352578.5135,312
84,10.2457552,-4.321661472,1132881.212,355249.9023,315
84,10.27066708,-4.344049454,1135646.536,352809.0226,279
84,10.29289055,-4.339788914,1138102.327,353285.9367,280
84,10.24973774,-4.345119953,1133332.328,352682.0656,314
84,10.27732468,-4.329158306,1136376.007,354443.1377,271
84,10.25916672,-4.323842049,1134365.427,355017.1277,287
84,10.29170895,-4.320292473,1137962.848,355420.7253,296
84,10.29187584,-4.336500168,1137988.658,353645.7004,290
84,10.29435062,-4.324877262,1138257.038,354919.804,302
84,10.2942915,-4.324230194,1138250.192,354990.6569,301
84,10.25332737,-4.336654663,1133725.502,353611.0043,295
84,10.24856949,-4.336211205,1133199.015,353657.4259,306
84,10.26908398,-4.330008507,1135465.029,354346.2271,269
84,10.27787018,-4.312993526,1136429.096,356213.8992,315
84,10.27234364,-4.340922832,1135830.484,353152.2425,273
84,10.27792549,-4.340851307,1136447.769,353162.6876,264
84,10.27400208,-4.320645809,1136004.732,355373.9542,304
84,10.26760006,-4.328956127,1135300.475,354460.8232,269
84,10.26960945,-4.329293251,1135522.789,354424.798,271
84,10.28133106,-4.320884705,1136815.392,355351.1604,301
84,10.26683235,-4.342410088,1135221.623,352986.8382,288
84,10.24580956,-4.335157394,1132893.391,353771.5723,313
84,10.25135326,-4.325151443,1133501.876,354870.1589,303
85,10.24897957,-4.314241409,1133234.503,356064.121,310
85,10.27063656,-4.305334091,1135625.603,357049.5559,313
85,10.24311638,-4.315534115,1132586.615,355919.8676,312
85,10.26152611,-4.315521717,1134622.668,355929.5851,298
85,10.2651062,-4.313885689,1135017.801,356110.3981,303
85,10.2440958,-4.294031143,1132685.483,358275.7593,315
85,10.24758148,-4.313948631,1133079.772,356095.5706,311
85,10.26828098,-4.312077522,1135368.113,356309.8642,304
85,10.2392664,-4.307421684,1132157.247,356806.7854,302
85,10.25164223,-4.313544273,1133528.664,356141.6849,306
85,10.24189758,-4.300785065,1132445.31,357534.9431,307
85,10.24516296,-4.304961681,1132808.318,357078.9269,300
85,10.25533676,-4.318534851,1133939.53,355596.7303,299
85,10.2719717,-4.311351776,1135775.936,356391.0269,314
85,10.2460146,-4.291585445,1132896.564,358544.525,312
85,10.24735546,-4.292967319,1133045.468,358393.7373,318
85,10.25401974,-4.292788506,1133782.376,358416.2714,311
85,10.24494743,-4.316573143,1132789.642,355806.9182,316
85,10.25550747,-4.294683933,1133947.729,358209.3469,306
85,10.24086189,-4.301368713,1132331.087,357470.5772,304
85,10.2567749,-4.295614719,1134088.307,358107.9461,300
85,10.23582649,-4.294284344,1131771.02,358244.3298,265
85,10.2505455,-4.308082104,1133404.98,356739.5094,292
85,10.25725651,-4.312049389,1134148.885,356308.0009,296
85,10.24171162,-4.315693378,1132431.399,355901.8253,311
85,10.24115372,-4.296934128,1132361.387,357956.4497,308
85,10.23719597,-4.303681374,1131926.625,357215.5905,306
85,10.2465086,-4.290180206,1132950.536,358698.6603,313
85,10.26478672,-4.306930542,1134979.359,356872.0684,312
85,10.24615669,-4.291585445,1132912.257,358544.5693,313
85,10.26293945,-4.308876514,1134776.014,356658.1021,305
85,10.24607849,-4.313660145,1132913.454,356126.5044,308
85,10.2485218,-4.296874523,1133176.205,357966.2854,309
85,10.24879742,-4.289806843,1133203.583,358740.5684,317
85,10.27006626,-4.300524712,1135560.433,357576.0539,313
85,10.26512146,-4.312296391,1135018.861,356284.4855,305
85,10.23054981,-4.30924511,1131194.051,356603.1516,314
85,10.23774529,-4.302168369,1131986.718,357381.5836,303
86,10.20898914,-4.266582489,1128791.058,361267.22,296
86,10.23256207,-4.271943569,1131400.301,360690.186,296
86,10.2158432,-4.26585722,1129548.673,361349.6449,283
86,10.22473049,-4.263838768,1130530.698,361574.5901,288
86,10.22891426,-4.264478207,1130993.618,361506.3812,290
86,10.20405102,-4.271910667,1128247.259,360681.3754,299
86,10.21630383,-4.263949394,1129598.847,361558.8218,286
86,10.21534252,-4.265387058,1129493.104,361400.9219,286
86,10.2435503,-4.286244392,1132621.731,359128.4475,297
86,10.18833065,-4.252229214,1126500.326,362830.782,275
86,10.2151022,-4.265728951,1129466.722,361363.3723,286
86,10.19999409,-4.249104023,1127788.866,363178.1082,291
86,10.21459866,-4.265742302,1129411.018,361361.6762,287
86,10.23224545,-4.262784958,1131361.292,361693.3052,291
86,10.23802853,-4.27466774,1132005.97,360394.1513,310
86,10.21446991,-4.264891148,1129396.46,361454.8384,289
86,10.20009232,-4.256466389,1127802.77,362371.6155,303
86,10.20720863,-4.264109135,1128593.018,361537.3667,301
86,10.20002747,-4.248821735,1127792.334,363209.0487,290
86,10.23467159,-4.271529198,1131633.392,360736.4629,301
86,10.21395302,-4.265818596,1129339.684,361353.0227,289
86,10.2341404,-4.26682663,1131572.614,361251.3687,290
86,10.23263741,-4.261907578,1131404.335,361789.5433,294
86,10.19548035,-4.262155533,1127295.148,361746.32,302
86,10.2138567,-4.264945984,1129328.64,361448.6133,289
86,10.21621227,-4.264006138,1129588.749,361552.5752,285
86,10.23678303,-4.284867287,1131872.669,359276.3234,291
86,10.21427441,-4.263932228,1129374.404,361559.8168,285
86,10.21260929,-4.251743793,1129185.02,362894.3228,300
86,10.20004559,-4.249036789,1127794.492,363185.4942,290
86,10.21961975,-4.270212173,1129968.235,360874.1811,287
86,10.22254181,-4.265308857,1130289.291,361412.5899,278
86,10.21451378,-4.265024185,1129401.374,361440.3313,289
86,10.23022938,-4.274916172,1131143.623,360363.4995,293
86,10.21405125,-4.264819145,1129350.11,361462.5806,287
86,10.23334789,-4.263658047,1131483.608,361598.119,288
86,10.21453094,-4.26581192,1129403.585,361354.0159,288
86,10.20304394,-4.264059067,1128132.503,361541.0571,307
86,10.21504974,-4.265493393,1129460.837,361389.1515,288
86,10.20195675,-4.265544415,1128012.886,361377.8635,310
86,10.21800613,-4.263737202,1129786.975,361582.825,283
86,10.22875881,-4.264697552,1130976.591,361482.2398,290
86,10.21132183,-4.26675272,1129049.056,361249.591,293
86,10.21413994,-4.265777588,1129360.282,361357.6301,289
86,10.18372059,-4.251675129,1125990.24,362889.4931,276
86,10.21456051,-4.264862537,1129406.413,361458.0455,288
